" Datos Básicos  - Paro Registrado"
"Datos de: INDICADOR=PARO REGISTRADO EN MUJERES DE MENOS DE 25 AÑOS EN DICIEMBRE, PARO REGISTRADO EN MUJERES DE 25 AÑOS O MÁS EN DICIEMBRE, PARO REGISTRADO EN VARONES DE MENOS DE 25 AÑOS EN DICIEMBRE, PARO REGISTRADO EN VARONES DE 25 AÑOS O MÁS EN DICIEMBRE"
"FAMILIA INDICADOR",,"LABORAL",,,,
"INDICADOR",,"PARO REGISTRADO EN MUJERES DE MENOS DE 25 AÑOS EN DICIEMBRE","PARO REGISTRADO EN MUJERES DE 25 AÑOS O MÁS EN DICIEMBRE","PARO REGISTRADO EN VARONES DE MENOS DE 25 AÑOS EN DICIEMBRE","PARO REGISTRADO EN VARONES DE 25 AÑOS O MÁS EN DICIEMBRE",
,,VALOR,VALOR,VALOR,VALOR,
FECHA,MUNICIPIO,Sum,Sum,Sum,Sum,
,"09258 PEDROSA DEL PRINCIPE",           1,           4,           .,           .,
,"09259 PEDROSA DE RIO URBEL",           .,           2,           .,           .,
,"09261 PEÑARANDA DE DUERO",           1,           7,           .,           9,
,"09262 PERAL DE ARLANZA",           .,           1,           .,           1,
,"09267 PINEDA TRASMONTE",           .,           1,           .,           2,
,"09268 PINILLA DE LOS BARRUECOS",           .,           1,           .,           1,
,"09269 PINILLA DE LOS MOROS",           .,           1,           .,           .,
,"09270 PINILLA TRASMONTE",           .,           1,           .,           1,
,"09272 POZA DE LA SAL",           1,           .,           .,           5,
,"09273 PRADANOS DE BUREBA",           .,           .,           .,           2,
,"09274 PRADOLUENGO",           3,          21,           .,          12,
,"09275 PRESENCIO",           .,           1,           1,           1,
,"09276 PUEBLA DE ARGANZON (LA)",           .,           5,           1,           1,
,"09279 QUEMADA",           1,           .,           .,           1,
,"09281 QUINTANA DEL PIDIO",           .,           2,           .,           3,
,"09287 QUINTANAORTUÑO",           .,           2,           .,           1,
,"09288 QUINTANAPALLA",           .,           .,           .,           1,
,"09289 QUINTANAR DE LA SIERRA",           7,          38,           2,          49,
,"09292 QUINTANAVIDES",           .,           .,           .,           1,
,"09294 QUINTANILLA DE LA MATA",           2,           .,           1,           .,
,"09297 QUINTANILLAS (LAS)",           .,           5,           .,           5,
,"09298 QUINTANILLA SAN GARCIA",           .,           .,           .,           2,
,"09301 QUINTANILLA VIVAR",           .,           9,           .,           3,
,"09302 RABANERA DEL PINAR",           .,           .,           .,           2,
,"09304 RABE DE LAS CALZADAS",           .,           .,           .,           1,
,"09307 REDECILLA DEL CAMINO",           1,           5,           .,           .,
,"09308 REDECILLA DEL CAMPO",           .,           .,           1,           .,
,"09309 REGUMIEL DE LA SIERRA",           3,           4,           1,           4,
,"09311 RETUERTA",           .,           2,           .,           .,
,"09312 REVILLA Y AHEDO (LA)",           .,           2,           .,           .,
,"09314 REVILLA DEL CAMPO",           .,           .,           .,           3,
,"09315 REVILLARRUZ",           .,           3,           .,           1,
,"09316 REVILLA VALLEJERA",           .,           1,           .,           1,
,"09318 RIOCAVADO DE LA SIERRA",           .,           .,           .,           1,
,"09321 ROA",           3,          18,           7,          25,
,"09323 ROJAS",           .,           1,           .,           .,
,"09325 ROYUELA DE RIO FRANCO",           .,           1,           .,           4,
,"09326 RUBENA",           .,           1,           1,           1,
,"09328 RUCANDIO",           .,           .,           .,           1,
,"09329 SALAS DE BUREBA",           .,           2,           .,           5,
,"09330 SALAS DE LOS INFANTES",           3,          34,           2,          21,
,"09332 SALDAÑA DE BURGOS",           .,           2,           .,           3,
,"09337 SAN JUAN DEL MONTE",           .,           1,           .,           1,
,"09338 SAN MAMES DE BURGOS",           1,           4,           .,           4,
,"09339 SAN MARTIN DE RUBIALES",           1,           .,           .,           3,
,"09340 SAN MILLAN DE LARA",           .,           .,           .,           2,
,"09343 SANTA CECILIA",           1,           2,           .,           1,
,"09345 SANTA CRUZ DE LA SALCEDA",           1,           1,           .,           1,
,"09346 SANTA CRUZ DEL VALLE URBION",           1,           2,           .,           .,
,"09347 SANTA GADEA DEL CID",           1,           1,           .,           2,
,"09348 SANTA INES",           .,           2,           1,           1,
,"09350 SANTA MARIA DEL CAMPO",           .,           3,           2,           3,
,"09352 SANTA MARIA DEL MERCADILLO",           .,           1,           .,           2,
,"09353 SANTA MARIA RIVARREDONDA",           .,           1,           1,           .,
,"09355 SANTIBAÑEZ DE ESGUEVA",           .,           3,           .,           3,
,"09358 SANTO DOMINGO DE SILOS",           .,           3,           .,           5,
,"09361 SARGENTES DE LA LORA",           .,           .,           .,           2,
,"09362 SARRACIN",           .,           3,           1,           3,
,"09363 SASAMON",           .,          18,           1,          11,
,"09368 SORDILLOS",           .,           .,           .,           1,
,"09369 SOTILLO DE LA RIBERA",           1,           1,           1,           3,
,"09372 SOTRAGERO",           .,           2,           2,           1,
,"09373 SOTRESGUDO",           .,           5,           .,           7,
,"09374 SUSINOS DEL PARAMO",           .,           .,           .,           2,
,"09375 TAMARON",           .,           .,           .,           1,
,"09377 TARDAJOS",           2,           8,           .,           5,
,"09380 TERRADILLOS DE ESGUEVA",           1,           2,           .,           .,
,"09384 TORDOMAR",           .,           4,           .,           3,
,"09387 TORREGALINDO",           .,           1,           .,           .,
,"09390 TORRESANDINO",           1,           4,           .,           3,
,"09391 TORTOLES DE ESGUEVA",           1,           1,           .,           4,
,"09392 TOSANTOS",           .,           1,           .,           .,
,"09394 TRESPADERNE",           .,          14,           1,          14,
,"09396 TUBILLA DEL LAGO",           2,           3,           .,           .,
,"09398 URBEL DEL CASTILLO",           1,           .,           .,           1,
,"09400 VADOCONDES",           2,           2,           1,           7,
,"09403 VALDEANDE",           .,           .,           .,           3,
,"09405 VALDEZATE",           .,           .,           .,           2,
,"09406 VALDORROS",           .,           .,           .,           1,
,"09407 VALMALA",           .,           1,           .,           .,
,"09409 VALLE DE MANZANEDO",           .,           1,           .,           2,
,"09410 VALLE DE MENA",           4,          42,           3,          46,
,"09411 VALLE DE OCA",           1,           1,           .,           2,
,"09412 VALLE DE TOBALINA",           .,           8,           .,          23,
,"09413 VALLE DE VALDEBEZANA",           .,           8,           .,           9,
,"09414 VALLE DE VALDELAGUNA",           .,           1,           .,           1,
,"09415 VALLE DE VALDELUCIO",           .,           1,           .,           3,
,"09416 VALLE DE ZAMANZAS",           .,           1,           .,           2,
,"09418 VALLES DE PALENZUELA",           .,           .,           .,           1,
,"09419 VALLUERCANES",           1,           2,           .,           1,
,"09421 VID Y BARRIOS (LA)",           .,           5,           .,           3,
,"09425 VILVIESTRE DEL PINAR",           1,           2,           .,           7,
,"09427 VILLADIEGO",           3,          15,           2,          12,
,"09428 VILLAESCUSA DE ROA",           .,           1,           .,           1,
,"09431 VILLAFRANCA MONTES DE OCA",           1,           2,           .,           .,
,"09432 VILLAFRUELA",           .,           2,           .,           2,
,"09433 VILLAGALIJO",           .,           .,           .,           1,
,"09434 VILLAGONZALO PEDERNALES",           .,          14,           .,           6,
,"09437 VILLAHOZ",           1,           2,           .,           .,
,"09438 VILLALBA DE DUERO",           1,           9,           .,           5,
,"09439 VILLALBILLA DE BURGOS",           1,          11,           1,           6,
,"09440 VILLALBILLA DE GUMIEL",           .,           .,           .,           1,
,"09441 VILLALDEMIRO",           1,           .,           .,           .,
,"09442 VILLALMANZO",           .,           3,           1,           7,
,"09443 VILLAMAYOR DE LOS MONTES",           1,           1,           .,           1,
,"09444 VILLAMAYOR DE TREVIÑO",           .,           .,           1,           .,
,"09446 VILLAMEDIANILLA",           .,           .,           .,           1,
,"09448 VILLANGOMEZ",           1,           4,           .,           .,
,"09449 VILLANUEVA DE ARGAÑO",           1,           3,           .,           1,
,"09451 VILLANUEVA DE GUMIEL",           7,           3,           3,           2,
,"09454 VILLANUEVA DE TEBA",           .,           .,           .,           1,
,"09456 VILLAQUIRAN DE LOS INFANTES",           .,           3,           .,           2,
,"09458 VILLARIEZO",           .,           6,           .,           5,
,"09460 VILLASANDINO",           1,           1,           1,           2,
,"09463 VILLASUR DE HERREROS",           .,           4,           .,           1,
,"09464 VILLATUELDA",           .,           1,           .,           1,
,"09466 VILLAVERDE DEL MONTE",           .,           1,           .,           1,
,"09467 VILLAVERDE-MOGINA",           .,           .,           .,           1,
,"09471 VILLAYERNO MORQUILLAS",           .,           3,           .,           4,
,"09472 VILLAZOPEQUE",           .,           1,           1,           1,
,"09476 VILLORUEBO",           .,           .,           .,           2,
,"09480 ZAEL",           1,           .,           .,           1,
,"09482 ZARZOSA DE RIO PISUERGA",           .,           1,           .,           .,
,"09483 ZAZUAR",           .,           2,           .,           3,
,"09901 QUINTANILLA DEL AGUA Y TORDUELES",           2,           4,           1,           3,
,"09902 VALLE DE SANTIBAÑEZ",           .,           3,           1,           4,
,"09903 VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA",          15,          63,          10,          35,
,"09904 VALLE DE LAS NAVAS",           1,           3,           .,           5,
,"09905 VALLE DE SEDANO",           1,          10,           .,          12,
,"09906 MERINDAD DE RIO UBIERNA",           .,          16,           2,           5,
,"09907 ALFOZ DE QUINTANADUEÑAS",           1,          17,           1,           7,
,"09908 VALLE DE LOSA",           2,           3,           1,           5,
,"24001 ACEBEDO",           .,           .,           .,           4,
,"24002 ALGADEFE",           1,           3,           .,           3,
,"24003 ALIJA DEL INFANTADO",           1,           4,           .,          10,
,"24004 ALMANZA",           1,           4,           .,           1,
,"24005 ANTIGUA (LA)",           4,           3,           1,          14,
,"24006 ARDON",           2,           6,           1,           5,
,"24007 ARGANZA",           6,          15,           1,          16,
,"24008 ASTORGA",          69,         316,          22,         109,
,"24009 BALBOA",           1,           2,           1,           7,
,"24010 BAÑEZA (LA)",          28,         222,          18,         119,
,"24011 BARJAS",           1,           3,           1,           9,
,"24012 BARRIOS DE LUNA (LOS)",           .,           4,           .,           5,
,"24014 BEMBIBRE",          64,         199,          21,         144,
,"24015 BENAVIDES",          13,          50,           7,          48,
,"24016 BENUZA",           2,          10,           .,          11,
,"24017 BERCIANOS DEL PARAMO",           1,          10,           1,           9,
,"24018 BERCIANOS DEL REAL CAMINO",           .,           1,           1,           1,
,"24019 BERLANGA DEL BIERZO",           2,           7,           1,           2,
,"24020 BOCA DE HUERGANO",           .,           4,           1,          12,
,"24021 BOÑAR",           7,          45,           5,          41,
,"24022 BORRENES",           .,           5,           1,          12,
,"24023 BRAZUELO",           2,           5,           .,           5,
,"24024 BURGO RANERO (EL)",           4,           8,           .,           7,
,"24025 BURON",           .,           2,           .,           5,
,"24026 BUSTILLO DEL PARAMO",           3,          12,           2,          13,
,"24027 CABAÑAS RARAS",          11,          25,           3,          23,
,"24028 CABREROS DEL RIO",           3,           3,           4,           2,
,"24029 CABRILLANES",           3,           7,           2,           6,
,"24030 CACABELOS",          19,         138,          11,          78,
,"24031 CALZADA DEL COTO",           .,           3,           .,           .,
,"24032 CAMPAZAS",           .,           1,           .,           1,
,"24033 CAMPO DE VILLAVIDEL",           .,           1,           .,           1,
,"24034 CAMPONARAYA",          11,          64,           8,          57,
,"24036 CANDIN",           .,           4,           2,           7,
,"24037 CARMENES",           .,           1,           .,           7,
,"24038 CARRACEDELO",           8,         106,           3,          83,
,"24039 CARRIZO",           6,          34,           9,          33,
,"24040 CARROCERA",           2,           4,           .,           4,
,"24041 CARUCEDO",           1,          13,           2,           9,
,"24042 CASTILFALE",           1,           .,           .,           .,
,"24043 CASTRILLO DE CABRERA",           .,           .,           .,           1,
,"24044 CASTRILLO DE LA VALDUERNA",           .,           .,           .,           3,
,"24046 CASTROCALBON",           1,          15,           2,          32,
,"24047 CASTROCONTRIGO",           1,           8,           2,          21,
,"24049 CASTROPODAME",           8,          17,           2,          34,
,"24050 CASTROTIERRA DE VALMADRIGAL",           .,           1,           .,           1,
,"24051 CEA",           3,           2,           .,           5,
,"24052 CEBANICO",           1,           2,           .,           4,
,"24053 CEBRONES DEL RIO",           2,           6,           1,           9,
,"24054 CIMANES DE LA VEGA",           1,           6,           3,           6,
,"24055 CIMANES DEL TEJAR",           4,          13,           .,          18,
,"24056 CISTIERNA",          11,          72,          11,          71,
,"24057 CONGOSTO",           9,          26,           2,          20,
,"24058 CORBILLOS DE LOS OTEROS",           .,           1,           .,           2,
,"24059 CORULLON",           3,          39,           1,          33,
,"24060 CREMENES",           .,           6,           1,           9,
,"24061 CUADROS",           6,          30,           1,          23,
,"24062 CUBILLAS DE LOS OTEROS",           .,           1,           2,           1,
,"24063 CUBILLAS DE RUEDA",           .,           4,           .,           9,
,"24064 CUBILLOS DEL SIL",           4,          36,           2,          31,
,"24065 CHOZAS DE ABAJO",           9,          25,           7,          28,
,"24066 DESTRIANA",           3,           6,           .,           5,
,"24067 ENCINEDO",           2,           7,           .,          15,
,"24068 ERCINA (LA)",           1,          11,           1,           7,
,"24070 FABERO",          43,         166,          17,          59,
,"24071 FOLGOSO DE LA RIBERA",           3,          15,           2,          15,
,"24073 FRESNO DE LA VEGA",           1,           8,           2,           5,
,"24074 FUENTES DE CARBAJAL",           1,           .,           .,           .,
,"24076 GARRAFE DE TORIO",           2,          17,           1,           7,
,"24077 GORDALIZA DEL PINO",           .,           4,           1,           4,
,"24078 GORDONCILLO",           1,           7,           .,           3,
,"24079 GRADEFES",           2,          12,           .,           5,
,"24080 GRAJAL DE CAMPOS",           .,           2,           .,           2,
