FECHA,COD_MUNICIPIO,MUNICIPIO,POBLACION_MUJERES,POBLACION_HOMBRES,EMIGRACIONES CON DESTINO A LA MISMA PROVINCIA,INMIGRACIONES PROCEDENTES DE LA MISMA PROVINCIA,EMIGRACIONES CON DESTINO A OTRA PROVINCIA DE CASTILLA Y LEÓN,INMIGRACIONES PROCEDENTES DE OTRA PROVINCIA DE CASTILLA Y LEÓN,EMIGRACIONES CON DESTINO A OTRAS COMUNIDADES AUTÓNOMAS,INMIGRACIONES PROCEDENTES DE OTRAS COMUNIDADES AUTÓNOMAS,EMIGRACIONES CON DESTINO A OTROS PAÍSES
2020,42106,42106 LOSILLA (LA),4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42107,42107 MAGAÑA,30,38,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2020,42108,42108 MAJAN,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42110,42110 MATALEBRERAS,23,44,2.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,42111,42111 MATAMALA DE ALMAZAN,126,157,8.0,10.0,1.0,1.0,5.0,3.0,0.0
2020,42113,42113 MEDINACELI,335,347,9.0,9.0,2.0,1.0,23.0,32.0,1.0
2020,42115,42115 MIÑO DE MEDINACELI,34,53,0.0,0.0,1.0,0.0,7.0,5.0,0.0
2020,42116,42116 MIÑO DE SAN ESTEBAN,11,27,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2020,42117,42117 MOLINOS DE DUERO,76,82,6.0,2.0,1.0,0.0,1.0,11.0,2.0
2020,42118,42118 MOMBLONA,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42119,42119 MONTEAGUDO DE LAS VICARIAS,87,89,4.0,3.0,0.0,0.0,3.0,9.0,0.0
2020,42120,42120 MONTEJO DE TIERMES,56,95,1.0,1.0,6.0,0.0,2.0,5.0,0.0
2020,42121,42121 MONTENEGRO DE CAMEROS,18,36,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2020,42123,42123 MORON DE ALMAZAN,92,102,7.0,5.0,0.0,0.0,1.0,5.0,1.0
2020,42124,42124 MURIEL DE LA FUENTE,23,35,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,42125,42125 MURIEL VIEJO,29,50,1.0,2.0,0.0,0.0,0.0,2.0,0.0
2020,42127,42127 NAFRIA DE UCERO,14,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42128,42128 NARROS,20,26,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2020,42129,42129 NAVALENO,363,405,9.0,4.0,0.0,1.0,14.0,14.0,0.0
2020,42130,42130 NEPAS,16,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42131,42131 NOLAY,25,30,0.0,3.0,0.0,0.0,1.0,2.0,0.0
2020,42132,42132 NOVIERCAS,64,90,7.0,6.0,0.0,1.0,2.0,8.0,0.0
2020,42134,42134 OLVEGA,1785,1890,45.0,44.0,4.0,4.0,98.0,79.0,10.0
2020,42135,42135 ONCALA,29,42,1.0,2.0,0.0,0.0,4.0,3.0,0.0
2020,42139,42139 PINILLA DEL CAMPO,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42140,42140 PORTILLO DE SORIA,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42141,42141 POVEDA DE SORIA (LA),42,62,2.0,5.0,0.0,0.0,1.0,8.0,0.0
2020,42142,42142 POZALMURO,24,26,0.0,3.0,0.0,0.0,0.0,3.0,0.0
2020,42144,42144 QUINTANA REDONDA,215,277,11.0,18.0,1.0,0.0,3.0,5.0,0.0
2020,42145,42145 QUINTANAS DE GORMAZ,56,86,1.0,6.0,5.0,0.0,6.0,9.0,0.0
2020,42148,42148 QUIÑONERIA,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42149,42149 RABANOS (LOS),193,252,12.0,39.0,0.0,1.0,5.0,1.0,0.0
2020,42151,42151 REBOLLAR,22,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020,42152,42152 RECUERDA,29,42,2.0,0.0,0.0,0.0,0.0,5.0,0.0
2020,42153,42153 RELLO,6,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2020,42154,42154 RENIEBLAS,38,65,1.0,8.0,0.0,1.0,0.0,1.0,0.0
2020,42155,42155 RETORTILLO DE SORIA,66,90,5.0,14.0,0.0,2.0,6.0,7.0,0.0
2020,42156,42156 REZNOS,11,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,42157,42157 RIBA DE ESCALOTE (LA),4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42158,42158 RIOSECO DE SORIA,50,74,4.0,6.0,1.0,1.0,0.0,2.0,0.0
2020,42159,42159 ROLLAMIENTA,13,27,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2020,42160,42160 ROYO (EL),126,146,7.0,7.0,0.0,0.0,4.0,8.0,0.0
2020,42161,42161 SALDUERO,72,80,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,42162,42162 SAN ESTEBAN DE GORMAZ,1394,1562,60.0,43.0,11.0,28.0,30.0,64.0,4.0
2020,42163,42163 SAN FELICES,20,33,0.0,1.0,0.0,0.0,2.0,7.0,0.0
2020,42164,42164 SAN LEONARDO DE YAGÜE,1006,1048,27.0,23.0,29.0,26.0,23.0,31.0,9.0
2020,42165,42165 SAN PEDRO MANRIQUE,276,347,8.0,18.0,0.0,1.0,26.0,31.0,8.0
2020,42166,42166 SANTA CRUZ DE YANGUAS,27,38,5.0,3.0,0.0,1.0,1.0,0.0,0.0
2020,42167,42167 SANTA MARIA DE HUERTA,115,145,1.0,1.0,0.0,1.0,1.0,10.0,0.0
2020,42168,42168 SANTA MARIA DE LAS HOYAS,38,56,3.0,0.0,0.0,0.0,2.0,1.0,0.0
2020,42171,42171 SERON DE NAGIMA,56,72,1.0,1.0,2.0,2.0,1.0,6.0,0.0
2020,42172,42172 SOLIEDRA,14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42173,42173 SORIA,21033,18788,525.0,398.0,200.0,174.0,685.0,708.0,228.0
2020,42174,42174 SOTILLO DEL RINCON,84,92,4.0,1.0,1.0,1.0,1.0,7.0,0.0
2020,42175,42175 SUELLACABRAS,10,14,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2020,42176,42176 TAJAHUERCE,12,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42177,42177 TAJUECO,24,34,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2020,42178,42178 TALVEILA,39,57,2.0,7.0,0.0,0.0,3.0,8.0,0.0
2020,42181,42181 TARDELCUENDE,199,215,10.0,15.0,2.0,0.0,5.0,18.0,1.0
2020,42182,42182 TARODA,20,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42183,42183 TEJADO,44,57,2.0,1.0,0.0,0.0,2.0,0.0,0.0
2020,42184,42184 TORLENGUA,23,33,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42185,42185 TORREBLACOS,12,12,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2020,42187,42187 TORRUBIA DE SORIA,19,45,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020,42188,42188 TREVAGO,25,20,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2020,42189,42189 UCERO,24,26,3.0,2.0,0.0,0.0,1.0,6.0,0.0
2020,42190,42190 VADILLO,43,46,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2020,42191,42191 VALDEAVELLANO DE TERA,91,111,1.0,4.0,1.0,1.0,4.0,8.0,0.0
2020,42192,42192 VALDEGEÑA,8,26,0.0,3.0,0.0,0.0,0.0,2.0,0.0
2020,42193,42193 VALDELAGUA DEL CERRO,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42194,42194 VALDEMALUQUE,80,67,5.0,2.0,0.0,1.0,1.0,6.0,0.0
2020,42195,42195 VALDENEBRO,41,53,1.0,5.0,0.0,0.0,1.0,3.0,0.0
2020,42196,42196 VALDEPRADO,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,42197,42197 VALDERRODILLA,32,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,42198,42198 VALTAJEROS,6,12,0.0,1.0,0.0,0.0,0.0,3.0,0.0
2020,42200,42200 VELAMAZAN,26,47,1.0,1.0,0.0,0.0,1.0,2.0,0.0
2020,42201,42201 VELILLA DE LA SIERRA,10,14,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2020,42202,42202 VELILLA DE LOS AJOS,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42204,42204 VIANA DE DUERO,16,38,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020,42205,42205 VILLACIERVOS,32,47,6.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,42206,42206 VILLANUEVA DE GORMAZ,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42207,42207 VILLAR DEL ALA,23,26,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2020,42208,42208 VILLAR DEL CAMPO,8,14,1.0,2.0,0.0,1.0,0.0,1.0,0.0
2020,42209,42209 VILLAR DEL RIO,58,86,0.0,7.0,0.0,2.0,6.0,10.0,0.0
2020,42211,42211 VILLARES DE SORIA (LOS),40,48,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,42212,42212 VILLASAYAS,23,43,0.0,1.0,0.0,0.0,3.0,3.0,0.0
2020,42213,42213 VILLASECA DE ARCIEL,10,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,42215,42215 VINUESA,394,453,3.0,9.0,3.0,1.0,7.0,9.0,1.0
2020,42216,42216 VIZMANOS,11,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,42217,42217 VOZMEDIANO,14,24,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2020,42218,42218 YANGUAS,33,70,2.0,3.0,0.0,3.0,1.0,11.0,0.0
2020,42219,42219 YELO,18,27,0.0,1.0,0.0,0.0,1.0,5.0,0.0
2021,42001,42001 ABEJAR,131,142,18.0,17.0,0.0,0.0,5.0,4.0,0.0
2021,42003,42003 ADRADAS,26,29,1.0,3.0,1.0,0.0,6.0,3.0,0.0
2021,42004,42004 AGREDA,1460,1546,30.0,17.0,7.0,3.0,63.0,54.0,33.0
2021,42006,42006 ALCONABA,68,128,6.0,11.0,1.0,0.0,4.0,2.0,0.0
2021,42007,42007 ALCUBILLA DE AVELLANEDA,53,63,5.0,1.0,0.0,2.0,3.0,5.0,0.0
2021,42008,42008 ALCUBILLA DE LAS PEÑAS,21,30,0.0,0.0,2.0,0.0,1.0,8.0,0.0
2021,42009,42009 ALDEALAFUENTE,35,51,3.0,0.0,0.0,0.0,2.0,0.0,0.0
2021,42010,42010 ALDEALICES,9,20,7.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,42011,42011 ALDEALPOZO,10,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,42012,42012 ALDEALSEÑOR,13,19,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,42013,42013 ALDEHUELA DE PERIAÑEZ,14,19,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2021,42014,42014 ALDEHUELAS (LAS),24,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42015,42015 ALENTISQUE,10,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,42016,42016 ALIUD,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42017,42017 ALMAJANO,89,99,12.0,11.0,0.0,0.0,9.0,4.0,1.0
2021,42018,42018 ALMALUEZ,50,74,1.0,3.0,0.0,0.0,0.0,9.0,0.0
2021,42019,42019 ALMARZA,268,372,21.0,11.0,8.0,0.0,21.0,12.0,0.0
2021,42020,42020 ALMAZAN,2652,2759,45.0,69.0,17.0,2.0,96.0,106.0,27.0
2021,42021,42021 ALMAZUL,22,43,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,42022,42022 ALMENAR DE SORIA,92,141,5.0,11.0,1.0,0.0,6.0,3.0,0.0
2021,42023,42023 ALPANSEQUE,20,34,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2021,42024,42024 ARANCON,29,55,2.0,1.0,0.0,0.0,0.0,3.0,0.0
2021,42025,42025 ARCOS DE JALON,715,762,16.0,16.0,2.0,2.0,80.0,116.0,3.0
2021,42026,42026 ARENILLAS,19,28,0.0,2.0,0.0,0.0,1.0,8.0,3.0
2021,42027,42027 AREVALO DE LA SIERRA,27,46,1.0,1.0,0.0,0.0,1.0,2.0,0.0
2021,42028,42028 AUSEJO DE LA SIERRA,40,51,0.0,4.0,1.0,1.0,2.0,1.0,0.0
2021,42029,42029 BARAONA,55,72,1.0,0.0,0.0,0.0,3.0,8.0,0.0
2021,42030,42030 BARCA,39,69,0.0,1.0,0.0,0.0,1.0,2.0,0.0
2021,42031,42031 BARCONES,7,14,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2021,42032,42032 BAYUBAS DE ABAJO,62,73,0.0,6.0,0.0,0.0,2.0,2.0,0.0
2021,42033,42033 BAYUBAS DE ARRIBA,26,35,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,42034,42034 BERATON,18,20,0.0,0.0,0.0,1.0,2.0,1.0,0.0
2021,42035,42035 BERLANGA DE DUERO,418,454,18.0,10.0,6.0,3.0,24.0,31.0,1.0
2021,42036,42036 BLACOS,20,21,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2021,42037,42037 BLIECOS,11,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,42038,42038 BORJABAD,13,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42039,42039 BOROBIA,108,134,1.0,13.0,1.0,0.0,9.0,3.0,0.0
2021,42041,42041 BUBEROS,14,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,42042,42042 BUITRAGO,32,40,3.0,1.0,0.0,0.0,0.0,2.0,1.0
2021,42043,42043 BURGO DE OSMA-CIUDAD DE OSMA,2501,2533,48.0,72.0,29.0,29.0,113.0,120.0,26.0
2021,42044,42044 CABREJAS DEL CAMPO,19,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,42045,42045 CABREJAS DEL PINAR,152,194,26.0,3.0,1.0,0.0,8.0,9.0,1.0
2021,42046,42046 CALATAÑAZOR,22,27,2.0,1.0,0.0,0.0,1.0,0.0,0.0
2021,42048,42048 CALTOJAR,18,39,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2021,42049,42049 CANDILICHERA,39,61,3.0,3.0,0.0,0.0,1.0,0.0,3.0
2021,42050,42050 CAÑAMAQUE,10,22,2.0,0.0,0.0,0.0,6.0,1.0,0.0
2021,42051,42051 CARABANTES,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42052,42052 CARACENA,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42053,42053 CARRASCOSA DE ABAJO,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42054,42054 CARRASCOSA DE LA SIERRA,5,12,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,42055,42055 CASAREJOS,74,82,1.0,2.0,0.0,1.0,5.0,1.0,0.0
2021,42056,42056 CASTILFRIO DE LA SIERRA,14,21,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2021,42057,42057 CASTILRUIZ,70,83,4.0,3.0,0.0,0.0,1.0,0.0,0.0
2021,42058,42058 CASTILLEJO DE ROBLEDO,41,63,2.0,3.0,4.0,4.0,0.0,5.0,0.0
2021,42059,42059 CENTENERA DE ANDALUZ,10,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42060,42060 CERBON,10,20,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2021,42061,42061 CIDONES,121,181,5.0,7.0,3.0,0.0,4.0,7.0,1.0
2021,42062,42062 CIGUDOSA,6,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,42063,42063 CIHUELA,19,28,4.0,1.0,0.0,0.0,2.0,4.0,0.0
2021,42064,42064 CIRIA,36,40,0.0,0.0,0.0,0.0,2.0,3.0,0.0
2021,42065,42065 CIRUJALES DEL RIO,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42068,42068 COSCURITA,26,46,3.0,0.0,0.0,0.0,1.0,1.0,0.0
2021,42069,42069 COVALEDA,780,841,13.0,9.0,8.0,3.0,14.0,27.0,1.0
2021,42070,42070 CUBILLA,12,15,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021,42071,42071 CUBO DE LA SOLANA,76,103,13.0,3.0,0.0,1.0,2.0,2.0,0.0
2021,42073,42073 CUEVA DE AGREDA,25,42,0.0,3.0,0.0,0.0,1.0,4.0,0.0
2021,42075,42075 DEVANOS,35,44,1.0,0.0,0.0,0.0,2.0,3.0,0.0
2021,42076,42076 DEZA,98,113,4.0,0.0,0.0,0.0,12.0,3.0,0.0
2021,42078,42078 DURUELO DE LA SIERRA,513,553,5.0,5.0,5.0,9.0,4.0,5.0,0.0
2021,42079,42079 ESCOBOSA DE ALMAZAN,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42080,42080 ESPEJA DE SAN MARCELINO,63,95,5.0,2.0,6.0,1.0,2.0,4.0,0.0
2021,42081,42081 ESPEJON,67,80,1.0,1.0,1.0,0.0,6.0,1.0,0.0
2021,42082,42082 ESTEPA DE SAN JUAN,3,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,42083,42083 FRECHILLA DE ALMAZAN,10,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,42084,42084 FRESNO DE CARACENA,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42085,42085 FUENTEARMEGIL,65,95,10.0,5.0,0.0,0.0,7.0,9.0,0.0
2021,42086,42086 FUENTECAMBRON,12,20,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2021,42087,42087 FUENTECANTOS,33,33,0.0,0.0,1.0,1.0,1.0,2.0,0.0
2021,42088,42088 FUENTELMONGE,27,37,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2021,42089,42089 FUENTELSAZ DE SORIA,30,33,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2021,42090,42090 FUENTEPINILLA,32,50,3.0,4.0,0.0,0.0,1.0,0.0,0.0
2021,42092,42092 FUENTES DE MAGAÑA,21,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021,42093,42093 FUENTESTRUN,13,29,3.0,1.0,0.0,0.0,3.0,3.0,0.0
2021,42094,42094 GARRAY,346,404,18.0,25.0,2.0,2.0,12.0,10.0,2.0
2021,42095,42095 GOLMAYO,1362,1482,73.0,108.0,9.0,3.0,30.0,33.0,23.0
2021,42096,42096 GOMARA,136,158,12.0,4.0,0.0,1.0,11.0,16.0,1.0
2021,42097,42097 GORMAZ,5,16,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021,42098,42098 HERRERA DE SORIA,2,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021,42100,42100 HINOJOSA DEL CAMPO,9,19,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42103,42103 LANGA DE DUERO,326,368,6.0,12.0,11.0,14.0,16.0,14.0,9.0
2021,42105,42105 LICERAS,22,25,0.0,0.0,1.0,0.0,0.0,2.0,0.0
2021,42106,42106 LOSILLA (LA),4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42107,42107 MAGAÑA,31,37,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2021,42108,42108 MAJAN,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42110,42110 MATALEBRERAS,22,42,3.0,6.0,4.0,1.0,5.0,3.0,0.0
2021,42111,42111 MATAMALA DE ALMAZAN,119,147,5.0,4.0,1.0,1.0,5.0,10.0,0.0
2021,42113,42113 MEDINACELI,325,339,11.0,3.0,0.0,4.0,37.0,39.0,0.0
2021,42115,42115 MIÑO DE MEDINACELI,31,52,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2021,42116,42116 MIÑO DE SAN ESTEBAN,14,29,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2021,42117,42117 MOLINOS DE DUERO,74,84,4.0,4.0,2.0,1.0,2.0,14.0,0.0
2021,42118,42118 MOMBLONA,4,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,42119,42119 MONTEAGUDO DE LAS VICARIAS,90,89,0.0,5.0,0.0,3.0,3.0,3.0,0.0
2021,42120,42120 MONTEJO DE TIERMES,55,93,3.0,1.0,1.0,1.0,7.0,5.0,0.0
2021,42121,42121 MONTENEGRO DE CAMEROS,17,34,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2021,42123,42123 MORON DE ALMAZAN,92,99,3.0,7.0,0.0,1.0,4.0,9.0,1.0
2021,42124,42124 MURIEL DE LA FUENTE,19,35,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2021,42125,42125 MURIEL VIEJO,29,53,0.0,0.0,0.0,1.0,2.0,1.0,0.0
2021,42127,42127 NAFRIA DE UCERO,14,19,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42128,42128 NARROS,19,29,2.0,3.0,0.0,0.0,1.0,2.0,0.0
2021,42129,42129 NAVALENO,355,400,4.0,4.0,4.0,0.0,17.0,14.0,4.0
2021,42130,42130 NEPAS,15,36,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2021,42131,42131 NOLAY,24,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2021,42132,42132 NOVIERCAS,72,88,3.0,1.0,0.0,2.0,4.0,1.0,0.0
2021,42134,42134 OLVEGA,1797,1871,27.0,40.0,17.0,11.0,100.0,65.0,94.0
2021,42135,42135 ONCALA,25,42,7.0,3.0,0.0,0.0,0.0,2.0,0.0
2021,42139,42139 PINILLA DEL CAMPO,8,12,0.0,0.0,0.0,0.0,4.0,4.0,0.0
2021,42140,42140 PORTILLO DE SORIA,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42141,42141 POVEDA DE SORIA (LA),43,69,1.0,3.0,0.0,0.0,6.0,3.0,0.0
2021,42142,42142 POZALMURO,26,27,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,42144,42144 QUINTANA REDONDA,216,280,6.0,24.0,0.0,0.0,6.0,8.0,1.0
2021,42145,42145 QUINTANAS DE GORMAZ,53,88,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2021,42148,42148 QUIÑONERIA,4,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2021,42149,42149 RABANOS (LOS),211,254,9.0,5.0,0.0,0.0,5.0,4.0,0.0
2021,42151,42151 REBOLLAR,21,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42152,42152 RECUERDA,29,42,2.0,0.0,0.0,0.0,1.0,2.0,0.0
2021,42153,42153 RELLO,6,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,42154,42154 RENIEBLAS,39,72,6.0,3.0,0.0,1.0,0.0,1.0,0.0
2021,42155,42155 RETORTILLO DE SORIA,67,93,4.0,3.0,0.0,2.0,5.0,7.0,0.0
2021,42156,42156 REZNOS,11,20,1.0,0.0,0.0,0.0,4.0,0.0,0.0
2021,42157,42157 RIBA DE ESCALOTE (LA),4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42158,42158 RIOSECO DE SORIA,49,76,3.0,1.0,0.0,0.0,1.0,7.0,0.0
2021,42159,42159 ROLLAMIENTA,14,27,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2021,42160,42160 ROYO (EL),120,140,11.0,5.0,1.0,0.0,5.0,4.0,0.0
2021,42161,42161 SALDUERO,68,79,2.0,1.0,0.0,2.0,1.0,3.0,0.0
2021,42162,42162 SAN ESTEBAN DE GORMAZ,1396,1552,48.0,37.0,25.0,26.0,67.0,63.0,6.0
2021,42163,42163 SAN FELICES,23,36,0.0,0.0,1.0,0.0,5.0,9.0,2.0
2021,42164,42164 SAN LEONARDO DE YAGÜE,1010,1032,25.0,34.0,15.0,15.0,30.0,29.0,7.0
2021,42165,42165 SAN PEDRO MANRIQUE,294,361,15.0,10.0,2.0,3.0,26.0,13.0,8.0
2021,42166,42166 SANTA CRUZ DE YANGUAS,27,35,2.0,0.0,2.0,0.0,1.0,2.0,0.0
2021,42167,42167 SANTA MARIA DE HUERTA,118,147,8.0,3.0,3.0,3.0,9.0,2.0,0.0
2021,42168,42168 SANTA MARIA DE LAS HOYAS,35,52,1.0,3.0,1.0,0.0,0.0,4.0,0.0
2021,42171,42171 SERON DE NAGIMA,57,73,2.0,3.0,0.0,0.0,4.0,3.0,0.0
2021,42172,42172 SOLIEDRA,14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42173,42173 SORIA,20955,18740,430.0,387.0,210.0,138.0,783.0,590.0,322.0
2021,42174,42174 SOTILLO DEL RINCON,83,95,4.0,6.0,0.0,0.0,5.0,12.0,0.0
2021,42175,42175 SUELLACABRAS,12,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,42176,42176 TAJAHUERCE,11,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42177,42177 TAJUECO,24,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42178,42178 TALVEILA,43,64,4.0,3.0,1.0,3.0,1.0,7.0,0.0
2021,42181,42181 TARDELCUENDE,199,221,4.0,11.0,0.0,0.0,2.0,10.0,0.0
2021,42182,42182 TARODA,20,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42183,42183 TEJADO,38,54,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2021,42184,42184 TORLENGUA,20,31,2.0,2.0,0.0,0.0,1.0,2.0,0.0
2021,42185,42185 TORREBLACOS,13,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,42187,42187 TORRUBIA DE SORIA,20,41,1.0,0.0,0.0,0.0,7.0,9.0,0.0
2021,42188,42188 TREVAGO,23,20,0.0,2.0,0.0,0.0,2.0,8.0,0.0
2021,42189,42189 UCERO,26,37,1.0,13.0,0.0,0.0,2.0,10.0,1.0
2021,42190,42190 VADILLO,41,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42191,42191 VALDEAVELLANO DE TERA,95,109,5.0,12.0,0.0,0.0,9.0,11.0,0.0
2021,42192,42192 VALDEGEÑA,9,29,3.0,2.0,0.0,1.0,0.0,1.0,0.0
2021,42193,42193 VALDELAGUA DEL CERRO,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42194,42194 VALDEMALUQUE,80,68,5.0,5.0,1.0,2.0,5.0,6.0,0.0
2021,42195,42195 VALDENEBRO,42,54,7.0,1.0,0.0,0.0,2.0,2.0,1.0
2021,42196,42196 VALDEPRADO,3,3,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2021,42197,42197 VALDERRODILLA,31,36,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2021,42198,42198 VALTAJEROS,9,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021,42200,42200 VELAMAZAN,23,49,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,42201,42201 VELILLA DE LA SIERRA,11,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,42202,42202 VELILLA DE LOS AJOS,8,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,42204,42204 VIANA DE DUERO,18,36,1.0,3.0,0.0,0.0,1.0,0.0,0.0
2021,42205,42205 VILLACIERVOS,28,44,0.0,7.0,0.0,0.0,0.0,0.0,0.0
