COD_MUNICIPIO,MUNICIPIO,FECHA,POBLACION_PROYECTADA,ESCENARIO
42213,42213 VILLASECA DE ARCIEL,2025,29,PESIMISTA
42213,42213 VILLASECA DE ARCIEL,2026,29,NEUTRO
42213,42213 VILLASECA DE ARCIEL,2026,28,PESIMISTA
42213,42213 VILLASECA DE ARCIEL,2027,29,NEUTRO
42213,42213 VILLASECA DE ARCIEL,2027,28,PESIMISTA
42213,42213 VILLASECA DE ARCIEL,2028,29,NEUTRO
42213,42213 VILLASECA DE ARCIEL,2028,28,PESIMISTA
42213,42213 VILLASECA DE ARCIEL,2029,29,NEUTRO
42213,42213 VILLASECA DE ARCIEL,2029,27,PESIMISTA
42213,42213 VILLASECA DE ARCIEL,2030,28,NEUTRO
42213,42213 VILLASECA DE ARCIEL,2030,27,PESIMISTA
42213,42213 VILLASECA DE ARCIEL,2031,28,NEUTRO
42213,42213 VILLASECA DE ARCIEL,2031,26,PESIMISTA
42215,42215 VINUESA,2025,932,NEUTRO
42215,42215 VINUESA,2025,923,PESIMISTA
42215,42215 VINUESA,2026,928,NEUTRO
42215,42215 VINUESA,2026,909,PESIMISTA
42215,42215 VINUESA,2027,923,NEUTRO
42215,42215 VINUESA,2027,895,PESIMISTA
42215,42215 VINUESA,2028,918,NEUTRO
42215,42215 VINUESA,2028,882,PESIMISTA
42215,42215 VINUESA,2029,914,NEUTRO
42215,42215 VINUESA,2029,869,PESIMISTA
42215,42215 VINUESA,2030,909,NEUTRO
42215,42215 VINUESA,2030,856,PESIMISTA
42215,42215 VINUESA,2031,905,NEUTRO
42215,42215 VINUESA,2031,843,PESIMISTA
42216,42216 VIZMANOS,2025,33,NEUTRO
42216,42216 VIZMANOS,2025,33,PESIMISTA
42216,42216 VIZMANOS,2026,33,NEUTRO
42216,42216 VIZMANOS,2026,32,PESIMISTA
42216,42216 VIZMANOS,2027,33,NEUTRO
42216,42216 VIZMANOS,2027,32,PESIMISTA
42216,42216 VIZMANOS,2028,32,NEUTRO
42216,42216 VIZMANOS,2028,31,PESIMISTA
42216,42216 VIZMANOS,2029,32,NEUTRO
42216,42216 VIZMANOS,2029,31,PESIMISTA
42216,42216 VIZMANOS,2030,32,NEUTRO
42216,42216 VIZMANOS,2030,30,PESIMISTA
42216,42216 VIZMANOS,2031,32,NEUTRO
42216,42216 VIZMANOS,2031,30,PESIMISTA
42217,42217 VOZMEDIANO,2025,53,NEUTRO
42217,42217 VOZMEDIANO,2025,53,PESIMISTA
42217,42217 VOZMEDIANO,2026,53,NEUTRO
42217,42217 VOZMEDIANO,2026,52,PESIMISTA
42217,42217 VOZMEDIANO,2027,53,NEUTRO
42217,42217 VOZMEDIANO,2027,51,PESIMISTA
42217,42217 VOZMEDIANO,2028,53,NEUTRO
42217,42217 VOZMEDIANO,2028,50,PESIMISTA
42217,42217 VOZMEDIANO,2029,52,NEUTRO
42217,42217 VOZMEDIANO,2029,50,PESIMISTA
42217,42217 VOZMEDIANO,2030,52,NEUTRO
42217,42217 VOZMEDIANO,2030,49,PESIMISTA
42217,42217 VOZMEDIANO,2031,52,NEUTRO
42217,42217 VOZMEDIANO,2031,48,PESIMISTA
42218,42218 YANGUAS,2025,123,NEUTRO
42218,42218 YANGUAS,2025,122,PESIMISTA
42218,42218 YANGUAS,2026,122,NEUTRO
42218,42218 YANGUAS,2026,120,PESIMISTA
42218,42218 YANGUAS,2027,122,NEUTRO
42218,42218 YANGUAS,2027,118,PESIMISTA
42218,42218 YANGUAS,2028,121,NEUTRO
42218,42218 YANGUAS,2028,116,PESIMISTA
42218,42218 YANGUAS,2029,121,NEUTRO
42218,42218 YANGUAS,2029,115,PESIMISTA
42218,42218 YANGUAS,2030,120,NEUTRO
42218,42218 YANGUAS,2030,113,PESIMISTA
42218,42218 YANGUAS,2031,119,NEUTRO
42218,42218 YANGUAS,2031,111,PESIMISTA
42219,42219 YELO,2025,63,NEUTRO
42219,42219 YELO,2025,63,PESIMISTA
42219,42219 YELO,2026,63,NEUTRO
42219,42219 YELO,2026,62,PESIMISTA
42219,42219 YELO,2027,63,NEUTRO
42219,42219 YELO,2027,61,PESIMISTA
42219,42219 YELO,2028,62,NEUTRO
42219,42219 YELO,2028,60,PESIMISTA
42219,42219 YELO,2029,62,NEUTRO
42219,42219 YELO,2029,59,PESIMISTA
42219,42219 YELO,2030,62,NEUTRO
42219,42219 YELO,2030,58,PESIMISTA
42219,42219 YELO,2031,61,NEUTRO
42219,42219 YELO,2031,57,PESIMISTA
